,Area ID,Cluster,Crime Code,Premise Code,Reporting District,Sex,Time Occurred,Victim Age,latitude,longitude
2370,1.0,0.0,624.0,502.0,166.0,1.0,805.0,66.0,34.0435,-118.247340893
2371,1.0,0.0,442.0,202.0,159.0,1.0,1050.0,37.0,34.0359,-118.23474131
2372,1.0,0.0,946.0,725.0,123.0,1.0,240.0,31.0,34.0549,-118.242876474
2373,1.0,0.0,668.0,208.0,191.0,1.0,700.0,37.4787594475,34.0344,-118.272044013
2374,1.0,0.0,668.0,203.0,192.0,1.0,700.0,34.0,34.0375,-118.270059826
2375,1.0,0.0,230.0,108.0,182.0,1.0,220.0,40.0,34.0416,-118.258551546
2376,1.0,0.0,930.0,713.0,181.0,1.0,900.0,21.0,34.0423,-118.26668671
2377,1.0,0.0,930.0,713.0,181.0,1.0,900.0,33.0,34.0423,-118.26668671
2378,1.0,0.0,440.0,210.0,174.0,1.0,625.0,42.0,34.0395,-118.252896615
2379,1.0,0.0,354.0,203.0,138.0,1.0,800.0,26.0,34.0464,-118.24049545
2380,1.0,0.0,440.0,210.0,164.0,1.0,735.0,59.0,34.0433,-118.250614801
2381,1.0,0.0,930.0,116.0,147.0,1.0,225.0,48.0,34.0449,-118.246051172
2382,1.0,0.0,624.0,727.0,162.0,1.0,615.0,25.0,34.048,-118.257857081
2383,1.0,0.0,624.0,102.0,157.0,1.0,715.0,46.0,34.0442,-118.244166195
2384,1.0,0.0,740.0,702.0,143.0,1.0,800.0,35.0,34.0503,-118.250614801
2385,1.0,0.0,626.0,102.0,138.0,1.0,720.0,45.0,34.0467,-118.241388334
2386,1.0,0.0,330.0,101.0,157.0,1.0,1215.0,53.0,34.0412,-118.243868567
2387,1.0,0.0,624.0,102.0,161.0,1.0,1015.0,25.0,34.0494,-118.260039686
2388,1.0,0.0,649.0,203.0,185.0,1.0,805.0,31.0,34.0376,-118.259543639
2389,1.0,0.0,310.0,239.0,195.0,1.0,950.0,57.0,34.0306,-118.263611221
2390,1.0,0.0,440.0,203.0,128.0,1.0,830.0,43.0,34.0492,-118.239404148
2391,1.0,0.0,745.0,108.0,158.0,1.0,1500.0,44.0,34.0438,-118.239999404
2392,1.0,0.0,210.0,101.0,166.0,1.0,1515.0,56.0,34.0423,-118.245455916
2393,1.0,0.0,354.0,203.0,122.0,1.0,900.0,30.0,34.0544,-118.246844847
2394,1.0,0.0,480.0,102.0,139.0,1.0,120.0,32.0,34.0457,-118.236725496
2395,1.0,0.0,668.0,203.0,152.0,1.0,600.0,12.0,34.0495,-118.253095033
2396,1.0,0.0,625.0,102.0,176.0,1.0,950.0,26.0,34.0394,-118.249821126
2397,1.0,0.0,480.0,102.0,152.0,1.0,630.0,33.0,34.0502,-118.257559453
2398,1.0,0.0,624.0,710.0,111.0,1.0,1230.0,32.0,34.0627,-118.246547219
2399,1.0,0.0,442.0,404.0,161.0,1.0,1300.0,26.0,34.0494,-118.260039686
2400,1.0,0.0,210.0,102.0,147.0,1.0,1030.0,49.0,34.0455,-118.245455916
2401,1.0,0.0,624.0,102.0,162.0,1.0,1145.0,36.0,34.0467,-118.255773685
2402,1.0,0.0,664.0,102.0,163.0,1.0,1200.0,28.0,34.0459,-118.254682383
2403,1.0,0.0,930.0,108.0,134.0,1.0,935.0,40.0,34.051,-118.248233777
2404,1.0,0.0,354.0,404.0,161.0,1.0,400.0,38.0,34.0494,-118.260039686
2405,12.0,1.0,626.0,502.0,1241.0,0.0,1000.0,30.0,33.9829,-118.33335537
2406,20.0,1.0,510.0,101.0,2071.0,0.0,1500.0,37.4787594475,34.0454,-118.315398483
2407,18.0,1.0,510.0,101.0,1823.0,0.0,1230.0,12.0,33.942,-118.271746385
2408,18.0,1.0,510.0,101.0,1803.0,0.0,1000.0,37.4787594475,33.9572,-118.271746385
2409,21.0,1.0,745.0,501.0,2133.0,1.0,1500.0,84.0,34.2009,-118.634058804
2410,11.0,1.0,510.0,108.0,1125.0,0.0,1430.0,37.4787594475,34.1211,-118.205375353
2411,16.0,1.0,510.0,101.0,1641.0,0.0,800.0,37.4787594475,34.241,-118.397742215
2412,19.0,1.0,510.0,101.0,1902.0,0.0,800.0,37.4787594475,34.3147,-118.457466223
2413,19.0,1.0,510.0,101.0,1964.0,0.0,1300.0,37.4787594475,34.2354,-118.450323152
2414,13.0,1.0,510.0,101.0,1321.0,0.0,515.0,37.4787594475,34.0294,-118.267182756
2415,18.0,1.0,626.0,501.0,1823.0,0.0,1300.0,19.0,33.9456,-118.265297779
2416,10.0,1.0,510.0,101.0,1018.0,0.0,430.0,37.4787594475,34.2139,-118.477704923
2417,16.0,1.0,510.0,101.0,1653.0,0.0,400.0,37.4787594475,34.255,-118.409250496
2418,11.0,1.0,510.0,101.0,1115.0,0.0,1000.0,37.4787594475,34.1351,-118.215792331
2419,12.0,1.0,510.0,101.0,1266.0,0.0,1200.0,37.4787594475,33.9651,-118.2782942
2420,11.0,1.0,510.0,101.0,1179.0,0.0,1400.0,37.4787594475,34.0896,-118.211030284
2421,11.0,1.0,330.0,101.0,1184.0,0.0,800.0,41.0,34.0825,-118.250217963
2422,11.0,1.0,510.0,101.0,1169.0,0.0,1300.0,37.4787594475,34.1059,-118.196446514
2423,12.0,1.0,510.0,101.0,1258.0,0.0,730.0,37.4787594475,33.9738,-118.27392899
2424,12.0,1.0,510.0,101.0,1249.0,0.0,1400.0,37.4787594475,33.9824,-118.282659409
2425,12.0,1.0,510.0,101.0,1231.0,0.0,1200.0,37.4787594475,33.9872,-118.339407138
2426,12.0,1.0,510.0,101.0,1258.0,0.0,1430.0,37.4787594475,33.9722,-118.26956378
2427,13.0,1.0,510.0,101.0,1383.0,0.0,1505.0,37.4787594475,33.9869,-118.27392899
2428,13.0,1.0,510.0,101.0,1321.0,0.0,200.0,37.4787594475,34.0294,-118.267182756
2429,13.0,1.0,510.0,101.0,1383.0,0.0,1430.0,37.4787594475,33.9834,-118.271845594
2430,13.0,1.0,510.0,101.0,1367.0,0.0,900.0,37.4787594475,33.9971,-118.245158288
2431,13.0,1.0,510.0,101.0,1385.0,0.0,500.0,37.4787594475,33.9844,-118.265297779
2432,13.0,1.0,850.0,102.0,1383.0,0.0,730.0,10.0,33.9851,-118.2782942
2433,13.0,1.0,510.0,108.0,1347.0,0.0,630.0,37.4787594475,34.0039,-118.239503357
2434,13.0,1.0,510.0,101.0,1351.0,0.0,1200.0,37.4787594475,34.0073,-118.278393409
2435,13.0,1.0,510.0,108.0,1346.0,0.0,1400.0,37.4787594475,34.0057,-118.249920335
2436,13.0,1.0,510.0,101.0,1321.0,0.0,400.0,37.4787594475,34.0294,-118.267182756
2437,13.0,1.0,510.0,101.0,1321.0,0.0,815.0,37.4787594475,34.0285,-118.269166943
2438,13.0,1.0,510.0,101.0,1383.0,0.0,350.0,37.4787594475,33.9834,-118.26956378
2439,13.0,1.0,510.0,101.0,1321.0,0.0,1400.0,37.4787594475,34.0283,-118.271151129
2440,13.0,1.0,510.0,101.0,1322.0,0.0,1200.0,37.4787594475,34.0225,-118.263412802
2441,13.0,1.0,510.0,101.0,1313.0,0.0,400.0,37.4787594475,34.0259,-118.253690289
2442,14.0,1.0,510.0,107.0,1464.0,0.0,400.0,37.4787594475,33.9759,-118.414508589
2443,14.0,1.0,510.0,101.0,1466.0,0.0,930.0,37.4787594475,33.967,-118.395063564
2444,14.0,1.0,330.0,101.0,1431.0,0.0,230.0,22.0,33.9886,-118.471454736
2445,14.0,1.0,510.0,101.0,1458.0,0.0,1440.0,37.4787594475,34.001,-118.411829938
2446,15.0,1.0,510.0,101.0,1511.0,0.0,1130.0,37.4787594475,34.2012,-118.423536637
2447,16.0,1.0,510.0,101.0,1612.0,0.0,1130.0,37.4787594475,34.2754,-118.416988822
2448,16.0,1.0,510.0,101.0,1643.0,0.0,1030.0,37.4787594475,34.2661,-118.420957195
2449,16.0,1.0,510.0,101.0,1641.0,0.0,815.0,37.4787594475,34.2531,-118.427802638
2450,16.0,1.0,510.0,101.0,1661.0,0.0,230.0,37.4787594475,34.2409,-118.412127566
2451,12.0,1.0,510.0,101.0,1251.0,0.0,900.0,37.4787594475,33.9757,-118.33335537
2452,11.0,1.0,510.0,101.0,1135.0,0.0,1540.0,37.4787594475,34.1146,-118.241090706
2453,13.0,1.0,510.0,101.0,1307.0,0.0,1245.0,37.4787594475,34.0285,-118.239404148
2454,21.0,1.0,510.0,101.0,2143.0,0.0,615.0,37.4787594475,34.1865,-118.624931547
2455,17.0,1.0,330.0,101.0,1701.0,0.0,1030.0,22.0,34.2746,-118.55637791
2456,17.0,1.0,510.0,104.0,1799.0,0.0,900.0,37.4787594475,34.2214,-118.474034179
2457,17.0,1.0,510.0,101.0,1767.0,0.0,1000.0,37.4787594475,34.25,-118.525325395
2458,18.0,1.0,510.0,101.0,1836.0,0.0,300.0,37.4787594475,33.9378,-118.254384755
2459,19.0,1.0,510.0,101.0,1924.0,0.0,1400.0,37.4787594475,34.2902,-118.449430268
2460,19.0,1.0,510.0,101.0,1982.0,0.0,1000.0,37.4787594475,34.2309,-118.462922735
2461,18.0,1.0,510.0,101.0,1803.0,0.0,300.0,37.4787594475,33.9591,-118.271746385
2462,18.0,1.0,510.0,108.0,1862.0,0.0,400.0,37.4787594475,33.9271,-118.276012385
2463,18.0,1.0,510.0,101.0,1826.0,0.0,1200.0,37.4787594475,33.9443,-118.246448009
2464,18.0,1.0,510.0,101.0,1842.0,0.0,1200.0,37.4787594475,33.9374,-118.26956378
2465,19.0,1.0,510.0,101.0,1963.0,0.0,1200.0,37.4787594475,34.245,-118.448835012
2466,19.0,1.0,510.0,101.0,1999.0,0.0,1100.0,37.4787594475,34.2145,-118.429687615
2467,19.0,1.0,510.0,101.0,1967.0,0.0,830.0,37.4787594475,34.2416,-118.435838592
2468,19.0,1.0,510.0,101.0,1962.0,0.0,1430.0,37.4787594475,34.2355,-118.457466223
2469,20.0,1.0,510.0,101.0,2045.0,0.0,425.0,37.4787594475,34.0545,-118.299723412
2470,20.0,1.0,510.0,108.0,2019.0,0.0,530.0,37.4787594475,34.0691,-118.291588248
2471,20.0,1.0,510.0,101.0,2029.0,0.0,330.0,37.4787594475,34.0637,-118.28692541
2472,20.0,1.0,510.0,101.0,2022.0,0.0,1300.0,37.4787594475,34.0672,-118.312521413
2473,21.0,1.0,510.0,101.0,2134.0,0.0,1225.0,37.4787594475,34.2047,-118.613125639
2474,12.0,1.0,510.0,101.0,1259.0,0.0,1200.0,37.4787594475,33.9685,-118.256567359
2475,13.0,1.0,510.0,101.0,1321.0,0.0,1200.0,37.4787594475,34.0258,-118.270853501
2476,13.0,1.0,510.0,101.0,1309.0,0.0,400.0,37.4787594475,34.0256,-118.235237357
2477,11.0,1.0,510.0,101.0,1148.0,0.0,1130.0,37.4787594475,34.0981,-118.205970609
2478,14.0,1.0,510.0,101.0,1409.0,0.0,650.0,37.4787594475,33.9873,-118.469073713
2479,11.0,1.0,510.0,101.0,1172.0,0.0,600.0,37.4787594475,34.0891,-118.266289872
2480,11.0,1.0,510.0,101.0,1137.0,0.0,1300.0,37.4787594475,34.1107,-118.203291957
2481,11.0,1.0,510.0,101.0,1141.0,0.0,1045.0,37.4787594475,34.1118,-118.291687457
2482,12.0,1.0,510.0,101.0,1259.0,0.0,1230.0,37.4787594475,33.9688,-118.26956378
2483,12.0,1.0,510.0,101.0,1258.0,0.0,1100.0,37.4787594475,33.9747,-118.2782942
2484,12.0,1.0,510.0,108.0,1239.0,0.0,345.0,37.4787594475,33.9892,-118.291389829
2485,13.0,1.0,510.0,101.0,1385.0,0.0,1200.0,37.4787594475,33.982,-118.265297779
2486,13.0,1.0,510.0,101.0,1309.0,0.0,1530.0,37.4787594475,34.0296,-118.230276891
2487,16.0,1.0,510.0,101.0,1641.0,0.0,820.0,37.4787594475,34.2536,-118.425421614
2488,15.0,1.0,510.0,101.0,1531.0,0.0,1300.0,37.4787594475,34.1785,-118.412623612
2489,15.0,1.0,510.0,710.0,1557.0,0.0,1000.0,37.4787594475,34.1577,-118.363018955
2490,15.0,1.0,510.0,101.0,1529.0,0.0,700.0,37.4787594475,34.1811,-118.36083635
2491,16.0,1.0,510.0,101.0,1684.0,0.0,1300.0,37.4787594475,34.2103,-118.394468308
2492,15.0,1.0,510.0,104.0,1583.0,0.0,830.0,37.4787594475,34.1448,-118.391690447
2493,17.0,1.0,510.0,108.0,1767.0,0.0,1045.0,37.4787594475,34.2428,-118.534055814
2494,17.0,1.0,510.0,101.0,1718.0,0.0,1000.0,37.4787594475,34.2738,-118.483062226
2495,15.0,1.0,510.0,101.0,1559.0,0.0,1430.0,37.4787594475,34.1613,-118.36083635
2496,18.0,1.0,510.0,101.0,1806.0,0.0,730.0,37.4787594475,33.9529,-118.26519857
2497,16.0,1.0,510.0,101.0,1636.0,0.0,600.0,37.4787594475,34.2639,-118.337819789
2498,16.0,1.0,510.0,101.0,1618.0,0.0,930.0,37.4787594475,34.2679,-118.300616295
2499,16.0,1.0,510.0,101.0,1621.0,0.0,1300.0,37.4787594475,34.2625,-118.434846499
2500,16.0,1.0,510.0,101.0,1698.0,0.0,1200.0,37.4787594475,34.2175,-118.361133978
2501,16.0,1.0,510.0,108.0,1685.0,0.0,330.0,37.4787594475,34.2244,-118.383158446
2502,16.0,1.0,510.0,101.0,1656.0,0.0,700.0,37.4787594475,34.2543,-118.310239599
2503,16.0,1.0,510.0,101.0,1651.0,0.0,1200.0,37.4787594475,34.2439,-118.415302264
2504,16.0,1.0,510.0,108.0,1654.0,0.0,900.0,37.4787594475,34.2535,-118.402206634
2505,16.0,1.0,510.0,101.0,1675.0,0.0,330.0,37.4787594475,34.2345,-118.370558863
2506,16.0,1.0,510.0,101.0,1651.0,0.0,900.0,37.4787594475,34.2445,-118.41440938
2507,17.0,1.0,510.0,101.0,1791.0,0.0,1020.0,37.4787594475,34.2246,-118.586041495
2508,16.0,1.0,510.0,101.0,1601.0,0.0,1300.0,37.4787594475,34.2868,-118.410639426
2509,16.0,1.0,510.0,101.0,1611.0,0.0,600.0,37.4787594475,34.2782,-118.421354032
2510,16.0,1.0,330.0,101.0,1618.0,0.0,1400.0,21.0,34.2679,-118.300616295
2511,16.0,1.0,510.0,101.0,1695.0,0.0,1400.0,37.4787594475,34.2103,-118.371749375
2512,16.0,1.0,813.0,101.0,1672.0,0.0,700.0,13.0,34.2321,-118.395460401
2513,17.0,1.0,510.0,101.0,1796.0,0.0,1400.0,37.4787594475,34.2267,-118.500820694
2514,17.0,1.0,510.0,101.0,1751.0,0.0,400.0,37.4787594475,34.2517,-118.60131973
2515,17.0,1.0,510.0,101.0,1751.0,0.0,1300.0,37.4787594475,34.2518,-118.603502335
2516,18.0,1.0,510.0,101.0,1846.0,0.0,1500.0,37.4787594475,33.931,-118.252400568
2517,17.0,1.0,510.0,101.0,1757.0,0.0,400.0,37.4787594475,34.2575,-118.496257065
2518,18.0,1.0,510.0,101.0,1861.0,0.0,600.0,37.4787594475,33.931,-118.28692541
2519,17.0,1.0,510.0,103.0,1797.0,0.0,1000.0,37.4787594475,34.2284,-118.483459064
2520,18.0,1.0,510.0,101.0,1829.0,0.0,1200.0,37.4787594475,33.9483,-118.23325317
2521,17.0,1.0,510.0,101.0,1782.0,0.0,800.0,37.4787594475,34.23,-118.564413865
2522,17.0,1.0,440.0,101.0,1764.0,1.0,230.0,46.0,34.25,-118.594771915
2523,17.0,1.0,330.0,101.0,1794.0,0.0,400.0,18.0,34.2246,-118.536238419
2524,17.0,1.0,510.0,108.0,1737.0,0.0,700.0,37.4787594475,34.272,-118.496058647
2525,17.0,1.0,310.0,406.0,1764.0,1.0,600.0,25.0,34.2564,-118.551417444
2526,17.0,1.0,330.0,101.0,1797.0,0.0,1200.0,23.0,34.2213,-118.487923483
2527,17.0,1.0,510.0,101.0,1793.0,0.0,1000.0,37.4787594475,34.2273,-118.551417444
2528,17.0,1.0,510.0,101.0,1745.0,0.0,1530.0,37.4787594475,34.2627,-118.525424604
2529,17.0,1.0,510.0,108.0,1764.0,0.0,1120.0,37.4787594475,34.2564,-118.551417444
2530,17.0,1.0,745.0,104.0,1761.0,1.0,1445.0,69.0,34.2445,-118.612133545
2531,18.0,1.0,510.0,101.0,1844.0,0.0,1400.0,37.4787594475,33.9351,-118.254384755
2532,18.0,1.0,510.0,101.0,1826.0,0.0,600.0,37.4787594475,33.9432,-118.246448009
2533,19.0,1.0,510.0,101.0,1982.0,0.0,1230.0,37.4787594475,34.2283,-118.464014038
2534,12.0,1.0,510.0,101.0,1249.0,0.0,1200.0,37.4787594475,33.9698,-118.282659409
2535,20.0,1.0,510.0,101.0,2088.0,0.0,300.0,37.4787594475,34.04,-118.287520666
2536,20.0,1.0,510.0,101.0,2069.0,0.0,1100.0,37.4787594475,34.0518,-118.284147549
2537,19.0,1.0,510.0,108.0,1967.0,0.0,900.0,37.4787594475,34.2353,-118.4391125
2538,19.0,1.0,510.0,101.0,1943.0,0.0,200.0,37.4787594475,34.267,-118.451116827
2539,20.0,1.0,510.0,101.0,2004.0,0.0,900.0,37.4787594475,34.0799,-118.306668064
2540,10.0,1.0,510.0,108.0,1007.0,0.0,600.0,37.4787594475,34.2212,-118.500919903
2541,10.0,1.0,510.0,101.0,1018.0,0.0,1520.0,37.4787594475,34.2085,-118.482070133
2542,21.0,1.0,510.0,101.0,2104.0,0.0,500.0,37.4787594475,34.2336,-118.595069543
2543,10.0,1.0,510.0,101.0,1047.0,0.0,1010.0,37.4787594475,34.1866,-118.499332554
2544,11.0,1.0,510.0,101.0,1126.0,0.0,1330.0,37.4787594475,34.1227,-118.199422794
2545,11.0,1.0,510.0,104.0,1169.0,0.0,1000.0,37.4787594475,34.106,-118.195454421
2546,11.0,1.0,510.0,101.0,1126.0,0.0,1500.0,37.4787594475,34.1273,-118.201704608
2547,11.0,1.0,510.0,108.0,1139.0,0.0,930.0,37.4787594475,34.1054,-118.192974188
2548,12.0,1.0,510.0,101.0,1257.0,0.0,1500.0,37.4787594475,33.9708,-118.280278386
2549,12.0,1.0,510.0,101.0,1265.0,0.0,1100.0,37.4787594475,33.9646,-118.304386249
2550,12.0,1.0,510.0,101.0,1273.0,0.0,900.0,37.4787594475,33.9583,-118.300120249
2551,18.0,1.0,510.0,101.0,1821.0,0.0,750.0,37.4787594475,33.9455,-118.286826201
2552,18.0,1.0,510.0,101.0,1802.0,0.0,1000.0,37.4787594475,33.9538,-118.27819499
2553,18.0,1.0,510.0,101.0,1822.0,0.0,300.0,37.4787594475,33.9419,-118.280476804
2554,19.0,1.0,510.0,101.0,1998.0,0.0,1430.0,37.4787594475,34.2124,-118.438715662
2555,21.0,1.0,510.0,101.0,2157.0,0.0,1500.0,37.4787594475,34.192,-118.57383875
2556,13.0,1.0,510.0,101.0,1367.0,0.0,700.0,37.4787594475,34.0011,-118.242281218
2557,10.0,1.0,510.0,101.0,1023.0,0.0,1330.0,37.4787594475,34.189,-118.547052235
2558,11.0,1.0,510.0,101.0,1152.0,0.0,1240.0,37.4787594475,34.0982,-118.286230945
2559,12.0,1.0,510.0,108.0,1269.0,0.0,1200.0,37.4787594475,33.9638,-118.256567359
2560,12.0,1.0,510.0,101.0,1211.0,0.0,1200.0,37.4787594475,33.9931,-118.33037909
2561,12.0,1.0,510.0,101.0,1255.0,0.0,1320.0,37.4787594475,33.9746,-118.294266899
2562,10.0,1.0,510.0,108.0,1067.0,0.0,1030.0,37.4787594475,34.1713,-118.507963764
2563,12.0,1.0,510.0,101.0,1265.0,0.0,1000.0,37.4787594475,33.96,-118.291588248
2564,13.0,1.0,510.0,101.0,1365.0,0.0,1200.0,37.4787594475,33.9984,-118.250118754
2565,12.0,1.0,510.0,101.0,1211.0,0.0,1330.0,37.4787594475,33.9932,-118.325418624
2566,12.0,1.0,510.0,101.0,1259.0,0.0,1300.0,37.4787594475,33.9713,-118.26956378
2567,12.0,1.0,510.0,101.0,1239.0,0.0,1400.0,37.4787594475,33.9874,-118.282659409
2568,12.0,1.0,510.0,101.0,1267.0,0.0,1400.0,37.4787594475,33.9601,-118.282659409
2569,12.0,1.0,510.0,101.0,1203.0,0.0,930.0,37.4787594475,34.0001,-118.314604809
2570,13.0,1.0,510.0,108.0,1307.0,0.0,1100.0,37.4787594475,34.0293,-118.241289125
2571,13.0,1.0,510.0,101.0,1351.0,0.0,950.0,37.4787594475,34.0056,-118.274028199
2572,13.0,1.0,510.0,101.0,1317.0,0.0,400.0,37.4787594475,34.0242,-118.247440102
2573,13.0,1.0,510.0,101.0,1309.0,0.0,1500.0,37.4787594475,34.0326,-118.2303761
2574,13.0,1.0,510.0,101.0,1373.0,0.0,200.0,37.4787594475,33.9916,-118.256567359
2575,13.0,1.0,510.0,101.0,1342.0,0.0,900.0,37.4787594475,34.0154,-118.267877221
2576,13.0,1.0,510.0,101.0,1364.0,0.0,300.0,37.4787594475,33.9984,-118.252301359
2577,13.0,1.0,510.0,101.0,1367.0,0.0,630.0,37.4787594475,33.9994,-118.23910652
2578,13.0,1.0,510.0,101.0,1353.0,0.0,800.0,37.4787594475,34.0025,-118.265297779
2579,13.0,1.0,510.0,101.0,1309.0,0.0,500.0,37.4787594475,34.0211,-118.230574519
2580,13.0,1.0,510.0,101.0,1353.0,0.0,820.0,37.4787594475,34.0039,-118.256666569
2581,13.0,1.0,510.0,101.0,1371.0,0.0,700.0,37.4787594475,33.9933,-118.2782942
2582,13.0,1.0,510.0,101.0,1367.0,0.0,400.0,37.4787594475,34.0011,-118.242281218
2583,13.0,1.0,354.0,116.0,1373.0,0.0,200.0,31.0,33.9935,-118.258055499
2584,13.0,1.0,648.0,721.0,1321.0,0.0,745.0,37.4787594475,34.0296,-118.261527825
2585,13.0,1.0,510.0,108.0,1303.0,0.0,615.0,37.4787594475,34.0337,-118.253491871
2586,14.0,1.0,510.0,101.0,1431.0,0.0,1350.0,37.4787594475,33.9881,-118.469272131
2587,14.0,1.0,510.0,101.0,1444.0,0.0,300.0,37.4787594475,33.9898,-118.44774371
2588,14.0,1.0,310.0,501.0,1433.0,0.0,500.0,58.0,33.9964,-118.456077292
2589,14.0,1.0,888.0,710.0,1452.0,0.0,715.0,40.0,33.9669,-118.455184409
2590,14.0,1.0,510.0,101.0,1428.0,0.0,1300.0,37.4787594475,34.0242,-118.417187241
2591,14.0,1.0,510.0,101.0,1443.0,0.0,1330.0,37.4787594475,33.9895,-118.451017617
2592,14.0,1.0,510.0,101.0,1409.0,0.0,1300.0,37.4787594475,34.0272,-118.396750122
2593,14.0,1.0,510.0,101.0,1406.0,0.0,1330.0,37.4787594475,34.0243,-118.407365519
2594,12.0,1.0,510.0,108.0,1257.0,0.0,1000.0,37.4787594475,33.9698,-118.282659409
2595,14.0,1.0,510.0,108.0,1407.0,0.0,930.0,37.4787594475,34.0248,-118.401115332
2596,14.0,1.0,510.0,101.0,1474.0,0.0,1400.0,37.4787594475,33.9633,-118.418576171
2597,15.0,1.0,510.0,101.0,1505.0,0.0,330.0,37.4787594475,34.2085,-118.384745795
2598,15.0,1.0,510.0,101.0,1545.0,0.0,1345.0,37.4787594475,34.1576,-118.39555961
2599,16.0,1.0,510.0,101.0,1602.0,0.0,1300.0,37.4787594475,34.2832,-118.409151286
2600,16.0,1.0,510.0,101.0,1637.0,0.0,1000.0,37.4787594475,34.2287,-118.365598397
2601,17.0,1.0,510.0,101.0,1794.0,0.0,555.0,37.4787594475,34.2289,-118.534055814
2602,17.0,1.0,350.0,101.0,1774.0,0.0,430.0,18.0,34.2391,-118.531774
2603,17.0,1.0,510.0,103.0,1752.0,0.0,1030.0,37.4787594475,34.2572,-118.594771915
2604,17.0,1.0,510.0,108.0,1737.0,0.0,455.0,37.4787594475,34.272,-118.500423856
2605,18.0,1.0,510.0,101.0,1802.0,0.0,245.0,37.4787594475,33.9572,-118.27392899
2606,18.0,1.0,510.0,101.0,1821.0,0.0,1100.0,37.4787594475,33.9501,-118.282659409
2607,19.0,1.0,310.0,221.0,1944.0,0.0,1030.0,47.0,34.2717,-118.444569012
2608,19.0,1.0,510.0,108.0,1985.0,0.0,330.0,37.4787594475,34.2232,-118.447446082
2609,19.0,1.0,510.0,101.0,1958.0,0.0,800.0,37.4787594475,34.2482,-118.447545291
2610,19.0,1.0,420.0,101.0,1962.0,0.0,530.0,37.4787594475,34.2428,-118.465998224
2611,19.0,1.0,310.0,221.0,1984.0,1.0,600.0,35.0,34.2282,-118.453894688
2612,19.0,1.0,510.0,104.0,1941.0,0.0,800.0,37.4787594475,34.2683,-118.469867387
2613,19.0,1.0,510.0,101.0,1921.0,0.0,900.0,37.4787594475,34.3043,-118.471057899
2614,19.0,1.0,510.0,108.0,1915.0,0.0,900.0,37.4787594475,34.3009,-118.439707755
2615,19.0,1.0,510.0,101.0,1964.0,0.0,500.0,37.4787594475,34.2427,-118.448835012
2616,19.0,1.0,510.0,101.0,1915.0,0.0,700.0,37.4787594475,34.3009,-118.442882454
2617,19.0,1.0,510.0,101.0,1902.0,0.0,1100.0,37.4787594475,34.321,-118.446453989
2618,19.0,1.0,310.0,210.0,1902.0,1.0,1445.0,37.4787594475,34.309,-118.450124734
2619,19.0,1.0,510.0,101.0,1983.0,0.0,600.0,37.4787594475,34.2283,-118.459648828
2620,19.0,1.0,510.0,101.0,1956.0,0.0,1445.0,37.4787594475,34.2538,-118.452406548
2621,19.0,1.0,510.0,101.0,1969.0,0.0,1500.0,37.4787594475,34.2388,-118.416889613
2622,19.0,1.0,510.0,101.0,1975.0,0.0,1000.0,37.4787594475,34.2393,-118.44486664
2623,19.0,1.0,510.0,101.0,1981.0,0.0,1200.0,37.4787594475,34.2301,-118.468280038
2624,19.0,1.0,510.0,108.0,1985.0,0.0,1130.0,37.4787594475,34.2216,-118.447446082
2625,19.0,1.0,510.0,101.0,1983.0,0.0,1200.0,37.4787594475,34.2215,-118.458557525
2626,19.0,1.0,900.0,101.0,1981.0,1.0,1030.0,25.0,34.2301,-118.468280038
2627,19.0,1.0,330.0,108.0,1931.0,0.0,840.0,40.0,34.2803,-118.457466223
2628,19.0,1.0,900.0,102.0,1915.0,1.0,1115.0,37.4787594475,34.3021,-118.445362686
2629,19.0,1.0,510.0,101.0,1987.0,0.0,430.0,37.4787594475,34.2269,-118.438120406
2630,19.0,1.0,330.0,101.0,1962.0,0.0,1500.0,49.0,34.25,-118.457267804
2631,19.0,1.0,510.0,101.0,1913.0,0.0,1330.0,37.4787594475,34.3076,-118.454787571
2632,11.0,1.0,510.0,101.0,1163.0,0.0,1400.0,37.4787594475,34.0934,-118.294862155
2633,19.0,1.0,648.0,203.0,1994.0,1.0,554.0,37.4787594475,34.2215,-118.453894688
2634,19.0,1.0,510.0,101.0,1967.0,0.0,1200.0,37.4787594475,34.2396,-118.432465475
2635,19.0,1.0,510.0,101.0,1985.0,0.0,1200.0,37.4787594475,34.2279,-118.450223943
2636,20.0,1.0,510.0,101.0,2014.0,0.0,1415.0,37.4787594475,34.0738,-118.300219458
2637,20.0,1.0,510.0,101.0,2015.0,0.0,700.0,37.4787594475,34.0753,-118.299227365
2638,20.0,1.0,510.0,101.0,2046.0,0.0,1230.0,37.4787594475,34.056,-118.293969271
2639,20.0,1.0,510.0,101.0,2099.0,0.0,1430.0,37.4787594475,34.04,-118.288215131
2640,20.0,1.0,510.0,101.0,2004.0,0.0,900.0,37.4787594475,34.0777,-118.30428704
2641,20.0,1.0,510.0,101.0,2044.0,0.0,1300.0,37.4787594475,34.0559,-118.301806807
2642,20.0,1.0,220.0,102.0,2033.0,1.0,455.0,59.0,34.0597,-118.303989412
2643,20.0,1.0,510.0,101.0,2088.0,0.0,900.0,37.4787594475,34.04,-118.287619875
2644,20.0,1.0,510.0,101.0,2064.0,0.0,930.0,37.4787594475,34.0509,-118.303890203
